id,name,url,review_count,rating,price,latitude,longitude,category
HiTvXgMKfzcRI_JuMOIR0w,Kinderboerderij de Bijlmerweide,https://www.yelp.com/biz/kinderboerderij-de-bijlmerweide-noord-holland?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,3,4.5,,52.3260771239269,4.9884177605019,active
6Ftwikv5A7Hfq7bj5QVYTw,Yoga Sudio Diemen,https://www.yelp.com/biz/yoga-sudio-diemen-diemen?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,€€,52.3342370798624,4.97984290122986,active
8H1dud8UBMBrmC0tBuYz_A,Nelson Mandela Park,https://www.yelp.com/biz/nelson-mandela-park-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,2,4.0,,52.3131501256862,4.96263854205608,active
BfzOG-4ytctehHANXCUBYg,Zeilvereniging Gaasperplas,https://www.yelp.com/biz/zeilvereniging-gaasperplas-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,,52.30506,4.98039,active
qkbPTjovzkmnj2AATjXYXg,Train More,https://www.yelp.com/biz/train-more-diemen?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,,52.3390007,4.9702301,active
9nHO1FnRBkb-OaSMtB1Yww,Zwembad Duran,https://www.yelp.com/biz/zwembad-duran-diemen?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,3,2.5,,52.3362990128562,4.958930951893,active
zrqhfi4VSIuLaW71rOX-rw,Kwaku Zomer Festival,https://www.yelp.com/biz/kwaku-zomer-festival-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,6,4.0,,52.3138539854464,4.95968107134104,arts
yUL5QsrMQfd-7NIXm5MW3Q,CBK Zuidoost,https://www.yelp.com/biz/cbk-zuidoost-amsterdam-zuid-oost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,2,4.5,€€€,52.31623,4.95718,arts
G1JM9vkG058U8tG8hErcHw,Bijlmer Parktheater,https://www.yelp.com/biz/bijlmer-parktheater-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,2,4.0,,52.31465,4.9603,arts
v7ajRqvhsXZwRWAwB7XXAA,Stichting Krater Theater,https://www.yelp.com/biz/stichting-krater-theater-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,2,4.0,,52.31465,4.9603,arts
MqN5H9EYB9a0x_I8-6KR4w,Artstart,https://www.yelp.com/biz/artstart-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,,52.30831,4.9526,arts
0-pM_8aQ-NJc61xsG7fHow,Tandheelkunde Nellestein,https://www.yelp.com/biz/tandheelkunde-nellestein-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,3,4.5,,52.30873,4.98382,beautysvc
7PEFsNt9rlxUBzLX2RRb8g,D Rosa Kapsalon,https://www.yelp.com/biz/d-rosa-kapsalon-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3193882106455,4.96248373099199,beautysvc
6Ftwikv5A7Hfq7bj5QVYTw,Yoga Sudio Diemen,https://www.yelp.com/biz/yoga-sudio-diemen-diemen?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,€€,52.3342370798624,4.97984290122986,beautysvc
nsuXIqnn-DSMPQEflGA0sw,Voet En Haarservice Josette,https://www.yelp.com/biz/voet-en-haarservice-josette-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3189586439157,4.95774333187579,beautysvc
GCcU3i9S_9owWtR1z0Nc6A,Rootz Cosmetics,https://www.yelp.com/biz/rootz-cosmetics-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.31471,4.95505,beautysvc
-SzlTBmDdHbfdmN4JH4lMw,Irie Dreads,https://www.yelp.com/biz/irie-dreads-amsterdam-zuid-oost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,2,4.0,€€,52.3065,4.95395,beautysvc
_aW0L1PtK7ZrVXt-gTu_Rg,B&B Reijgershof,https://www.yelp.com/biz/b-en-b-reijgershof-amsterdam-zuid-oost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,,52.3110886,4.9995198,beautysvc
WOFfQgcyidyIpJwmeRD9AQ,Ici Paris XL,https://www.yelp.com/biz/ici-paris-xl-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,€€,52.3139801,4.9532499,beautysvc
FMd0mCGCJNv8dpQlT3AESQ,Bella Nails,https://www.yelp.com/biz/bella-nails-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,3,2.5,€,52.3140607959274,4.95338190346956,beautysvc
SqJaz5XlV3nSbtlIWdOhGg,Etos,https://www.yelp.com/biz/etos-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,3.0,,52.3144693091495,4.95430639933854,beautysvc
a2zbOIGzszOtYlG2Mrfo2A,De Sauna van Diemen,https://www.yelp.com/biz/de-sauna-van-diemen-diemen?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,3.0,,52.33632,4.95935,beautysvc
yFgw7bL65_e4C7SsmcxHkg,Hogeschool Inholland,https://www.yelp.com/biz/hogeschool-inholland-diemen?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,3.0,,52.326984,4.962106,education
oIPAhwdKydu45XkiNLCICg,Rijschool DenK,https://www.yelp.com/biz/rijschool-denk-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,3,4.5,,52.3716099,4.8733,education
yqg0TjJc1XkB664QVB6n8w,Autorijschool Ayana,https://www.yelp.com/biz/autorijschool-ayana-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3670348,4.8607187,education
RchsA7ze9_qPtmf8JxomYA,Dennis Veldman,https://www.yelp.com/biz/dennis-veldman-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,9,5.0,,52.3737106,4.9026098,eventservices
QX_ep48wV8aA3ce2DCXf7A,Tulip Inn,https://www.yelp.com/biz/tulip-inn-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,7,4.0,€€€,52.315356,4.996061,eventservices
kJbImc8eJfhoa_OkNLSdNg,Cultureel Educatief Centrum Zuidoost,https://www.yelp.com/biz/cultureel-educatief-centrum-zuidoost-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.32268,4.97566,eventservices
b-qXo-yTYLNAqQKTG__ubA,Studio Plateau,https://www.yelp.com/biz/studio-plateau-amsterdam-zuid-oost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,2,3.5,,52.3188274018239,4.97884307670888,eventservices
douzhBb60f_asfL8XDPjBQ,NoLIMIT,https://www.yelp.com/biz/nolimit-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,2,3.5,,52.323396,4.972111,eventservices
i0y6W0ufOCp7LdS40rr-9A,Campanile hotel/restaurant Amsterdam,https://www.yelp.com/biz/campanile-hotel-restaurant-amsterdam-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,€€,52.3110695,4.9858799,eventservices
FTEotC7V8GI5TM5nc8W6wQ,BuurtHuis Bonte Kraai,https://www.yelp.com/biz/buurthuis-bonte-kraai-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,3.0,,52.3171711757899,4.97997336141212,eventservices
0cFJc71-u4QTj5gk7-jV9A,Surinaams Buffet,https://www.yelp.com/biz/surinaams-buffet-amsterdam-zuid-oost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3071098,4.9555502,eventservices
VeZU-y64je9nwpecZGEYMQ,ASA Foto & Film | Fotograaf Tessa Witvoet,https://www.yelp.com/biz/asa-foto-en-film-fotograaf-tessa-witvoet-amsterdam-3?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,2,4.5,,52.37457819304309,4.872200222501935,eventservices
jmm2_jt1Q-DcxYzaxRUleg,Zilt en Zalig,https://www.yelp.com/biz/zilt-en-zalig-culemborg?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,3,5.0,,51.95778,5.24214,eventservices
zynvbmy8W_uAYq-yckbiug,Studio GO1,https://www.yelp.com/biz/studio-go1-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,3,2.5,,52.3697128,4.9196443,eventservices
NJX7VeSz2yV35rnv98ljIg,Zing Good Food,https://www.yelp.com/biz/zing-good-food-amsterdam-2?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,,52.35274,4.84933,eventservices
8osOVj_vuttShvVsiZMZcw,Annie Kostolany photographer & tour guide,https://www.yelp.com/biz/annie-kostolany-photographer-en-tour-guide-zandvoort?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3737124,4.5331667,eventservices
UO-cDeNzpt9q0fzMSuxR4g,Sandra Herrero Photography | Amsterdam Photographer,https://www.yelp.com/biz/sandra-herrero-photography-amsterdam-photographer-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3767508,4.8979784,eventservices
65o1YjKayMZO8DwVRQw8UQ,Albert Heijn,https://www.yelp.com/biz/albert-heijn-amsterdam-27?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,4,4.0,€€,52.316337004494,4.9789987222014,food
XAIv-nFMSMBAGiYM3S42iA,Studio Happy Story,https://www.yelp.com/biz/studio-happy-story-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3160304,4.9862095,food
fADAMcSxmdHOuMwGb7GhfQ,Toko Wong,https://www.yelp.com/biz/toko-wong-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3228,4.97258,food
XASNNF1S8vwLJcT_bIDIxw,De Lekkere Dingen Bakker,https://www.yelp.com/biz/de-lekkere-dingen-bakker-amsterdam-2?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,€,52.3158699,4.97748,food
pWOuV_R9hmfakAUdGGalIg,Albert Heijn,https://www.yelp.com/biz/albert-heijn-amsterdam-116?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,3,3.5,€€,52.3156,4.95513,food
nJhTJzqJbXdmRRq0OcPtGg,Coffee Fellows,https://www.yelp.com/biz/coffee-fellows-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3148227157142,4.95397003983685,food
fAtRZGuJdr0ydeLPPaI-zg,Super Toko,https://www.yelp.com/biz/super-toko-amsterdam-zuid-oost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.31385,4.95416,food
q3a0xQMG2oZbLdkFgHIO4A,F.J.M. Piepenbrock,https://www.yelp.com/biz/f-j-m-piepenbrock-diemen?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,€,52.3337851,4.9570137,food
_SH9iZk8lpHbtaIvTmK5xQ,Albert Heijn,https://www.yelp.com/biz/albert-heijn-amsterdam-47?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,3.0,€€,52.322628,4.972166,food
7Flz7j9nnhzHc71NJOshRg,Grand Café Berlin,https://www.yelp.com/biz/grand-caf%C3%A9-berlin-diemen?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,,52.3286669,4.9563397,food
mfcwjvaiIuIYQVHJUVzXmQ,Wenbo,https://www.yelp.com/biz/wenbo-amsterdam-zuid-oost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,€,52.3147392,4.9545398,food
QjOH9g1ZcG3zaeKQTrx_ig,Perlo Patisserie,https://www.yelp.com/biz/perlo-patisserie-amsterdam-4?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,,52.3144608,4.9551702,food
4D0Ep1wQvzB5tUfdf6hvWg,Beans,https://www.yelp.com/biz/beans-amsterdam-zuid-oost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,€,52.3139902878046,4.95306607335806,food
dIVC1MpTOhuS6xPRlBj8ZQ,Gall & Gall,https://www.yelp.com/biz/gall-en-gall-amsterdam-5?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,,52.31434,4.9551,food
ta-bYci01yhkIUDt06TA9w,Vishandel Theo v/d Geest,https://www.yelp.com/biz/vishandel-theo-v-d-geest-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,€€,52.31387,4.95413,food
4KT-Jkm66QbHO9m8Yf_TVQ,Vomar,https://www.yelp.com/biz/vomar-amsterdam-4?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,2,2.5,,52.315,4.95555,food
tEed8viXm4v9_epxVhaLsQ,Nakaash Snacks,https://www.yelp.com/biz/nakaash-snacks-amsterdam-zuid-oost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,3.0,,52.3080241021786,4.95622648662407,food
jmm2_jt1Q-DcxYzaxRUleg,Zilt en Zalig,https://www.yelp.com/biz/zilt-en-zalig-culemborg?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,3,5.0,,51.95778,5.24214,food
0-pM_8aQ-NJc61xsG7fHow,Tandheelkunde Nellestein,https://www.yelp.com/biz/tandheelkunde-nellestein-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,3,4.5,,52.30873,4.98382,health
8mXwFuPzA4wo16F2dY-w6w,TandartsPraktijk ZuidOost,https://www.yelp.com/biz/tandartspraktijk-zuidoost-amsterdam-zuid-oost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3201060804339,4.96553690788838,health
vUUycAxo7QOj09xL5iSyYQ,Implantologie Amsterdam Zuidoost,https://www.yelp.com/biz/implantologie-amsterdam-zuidoost-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.30868,4.9839399,health
nsuXIqnn-DSMPQEflGA0sw,Voet En Haarservice Josette,https://www.yelp.com/biz/voet-en-haarservice-josette-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3189586439157,4.95774333187579,health
SBFeIo8wZm8Fis_TzZyHVA,Zuidoost Kliniek,https://www.yelp.com/biz/zuidoost-kliniek-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,,52.3211517,4.9682202,health
qkbPTjovzkmnj2AATjXYXg,Train More,https://www.yelp.com/biz/train-more-diemen?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,,52.3390007,4.9702301,health
bulRcfORN-wVkaBTnGTpUw,Hoorhuis het,https://www.yelp.com/biz/hoorhuis-het-diemen?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,4.0,,52.3384636,4.961954,health
CCGMcI6zDpbK2rwqERaDTg,Opvoedpoli Zuid oost,https://www.yelp.com/biz/opvoedpoli-zuid-oost-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,1.0,,52.3111177,4.9540029,health
H3IBm9-WlotpLsGmvbKbsA,VanderWaay Tegelwerken,https://www.yelp.com/biz/vanderwaay-tegelwerken-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3166707472312,4.98582858592272,homeservices
e4GgVE1NEM_kk482MemuGA,Spontaan Ja,https://www.yelp.com/biz/spontaan-ja-badhoevedorp?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,3,4.5,,52.3345909,4.77565,homeservices
hWzt6nl_f2OsOkAiRB39zQ,BearStorm Moving Service,https://www.yelp.com/biz/bearstorm-moving-service-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3829,4.87795,homeservices
xsJYpr6bjGGS2BBqfaRp6g,AAHS Slotenwacht,https://www.yelp.com/biz/aahs-slotenwacht-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.36327,4.91921,homeservices
mTFWqEpZQOtOhYUkv2HHbg,Zwerfkei Tijdelijk Beheer,https://www.yelp.com/biz/zwerfkei-tijdelijk-beheer-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,3.0,,52.3471187,4.8791337,homeservices
9QlFqnSLdwk1Mpjr7GZHkg,JLG Real Estate,https://www.yelp.com/biz/jlg-real-estate-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,1.0,,52.3531096,4.8947284,homeservices
mA6qti2d7hMY8WjPOxz6Pg,MrFix,https://www.yelp.com/biz/mrfix-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,4,1.5,,52.3685397,4.889806,homeservices
WEzfKolR-ELXVV4sVqVmag,Eurobox Self Storage,https://www.yelp.com/biz/eurobox-self-storage-hoofddorp?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,1.0,,52.2914354610578,4.6897372637543,homeservices
ZU4ay4XNtcCuYp7YH4P2Kw,Van Delft Sloten & Sleutels,https://www.yelp.com/biz/van-delft-sloten-en-sleutels-rotterdam-2?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,2,3.0,,51.9334564,4.4853621,homeservices
QX_ep48wV8aA3ce2DCXf7A,Tulip Inn,https://www.yelp.com/biz/tulip-inn-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,7,4.0,€€€,52.315356,4.996061,hotelstravel
dfaUKsai14Zv7e88XzltjA,Stromma Netherlands,https://www.yelp.com/biz/stromma-netherlands-amsterdam-3?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,36,3.5,,52.3605412795366,4.8864691862442,hotelstravel
dcj2uvcpVlqAwAUnBoyhHA,Kraaiennest Station,https://www.yelp.com/biz/kraaiennest-station-amsterdam-zuidoost?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,3,4.0,,52.3164078092238,4.97971926681763,hotelstravel
UrRvoafbJdjXePe1Bqm2LA,Studio Diemerbos,https://www.yelp.com/biz/studio-diemerbos-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,5.0,,52.3274425972902,4.97900504618883,hotelstravel
1xJ3_GCFmc-2hforrXLfyA,Via Amsterdam,https://www.yelp.com/biz/via-amsterdam-diemen?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,4,4.0,,52.32612320504,4.9537356197834,hotelstravel
5-x8rNMQRwW_YpjP56_hNQ,Hostelle,https://www.yelp.com/biz/hostelle-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,6,3.0,,52.31527,4.95364,hotelstravel
2XHph6ZwZ4tDfnizD0yZLQ,Tuk Tuk,https://www.yelp.com/biz/tuk-tuk-diemen?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,2,4.0,,52.3317,4.96491,hotelstravel
sa1T94IPuUM1ZLy_5Bkfsg,Metrostation Ganzenhoef,https://www.yelp.com/biz/metrostation-ganzenhoef-amsterdam?adjust_creative=36CiYOl4Kf525knEbUByyg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=36CiYOl4Kf525knEbUByyg,1,3.0,,52.3227805939261,4.97357562280051,hotelstravel
