source,city,postcode,type,price,surface,rooms,furnished,latitude,longitude,postType
Pararius,hoofddorp,2134 AE Hoofddorp (Hoofddorp Floriande West),Appartement,€ 315.000 k.k.,69 m²,2 kamers,,,,Buy
Pararius,hoofddorp,2132 CL Hoofddorp (Hoofddorp Oost),Appartement,€ 350.000 k.k.,90 m²,3 kamers,,,,Buy
Pararius,hoofddorp,2134 LT Hoofddorp (Hoofddorp Floriande Oost),Appartement,€ 715.000 k.k.,181 m²,3 kamers,,,,Buy
Pararius,hoofddorp,Hoofddorp (Hoofddorp Toolenburg Zuid),Project:,€ 450.000 - € 1.060.000 v.o.n.,99 - 230 m²,2 - 4 kamers,,,,Buy
Pararius,hoofddorp,Hoofddorp (Hoofddorp Toolenburg Zuid),Project:,€ 190.000 - € 750.000 v.o.n.,47 - 207 m²,,,,,Buy
Pararius,hoofddorp,2134 XL Hoofddorp (Hoofddorp Floriande West),Appartement,€ 385.000 k.k.,104 m²,3 kamers,,,,Buy
Pararius,hoofddorp,2132 ZS Hoofddorp (Hoofddorp Zuid),Appartement,€ 335.000 k.k.,75 m²,3 kamers,,,,Buy
Pararius,hoofddorp,2131 AS Hoofddorp (Hoofddorp Noord),Appartement,€ 285.000 k.k.,57 m²,2 kamers,,,,Buy
Pararius,hoofddorp,2133 DX Hoofddorp (Hoofddorp Bornholm Oost),Appartement,€ 289.500 k.k.,68 m²,4 kamers,,,,Buy
Pararius,hoofddorp,2132 ZW Hoofddorp (Hoofddorp Zuid),Appartement,€ 337.500 k.k.,78 m²,3 kamers,,,,Buy
Pararius,hoofddorp,2135 SV Hoofddorp (Hoofddorp Toolenburg Oost),Appartement,€ 398.000 k.k.,88 m²,3 kamers,,,,Buy
Pararius,hoofddorp,2134 WZ Hoofddorp (Hoofddorp Floriande West),Appartement,€ 425.000 k.k.,100 m²,3 kamers,,,,Buy
Pararius,hoofddorp,2134 AJ Hoofddorp (Hoofddorp Floriande Oost),Huis,€ 715.000 k.k.,151 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2134 BG Hoofddorp (Hoofddorp Floriande Oost),Huis,€ 595.000 k.k.,155 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2134 XX Hoofddorp (Hoofddorp Floriande West),Huis,€ 550.000 k.k.,127 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2134 CK Hoofddorp (Hoofddorp Floriande Oost),Huis,€ 495.000 k.k.,85 m²,4 kamers,,,,Buy
Pararius,hoofddorp,2134 WL Hoofddorp (Hoofddorp Floriande West),Huis,€ 745.000 k.k.,181 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2135 ME Hoofddorp (Hoofddorp Toolenburg Oost),Huis,€ 425.000 k.k.,94 m²,4 kamers,,,,Buy
Pararius,hoofddorp,2135 RM Hoofddorp (Hoofddorp Toolenburg Oost),Huis,€ 450.000 k.k.,120 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2133 CD Hoofddorp (Hoofddorp Bornholm Oost),Huis,€ 475.000 k.k.,131 m²,4 kamers,,,,Buy
Pararius,hoofddorp,2134 CL Hoofddorp (Hoofddorp Floriande Oost),Huis,€ 795.000 k.k.,195 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2134 CZ Hoofddorp (Hoofddorp Floriande Oost),Huis,€ 950.000 k.k.,143 m²,4 kamers,,,,Buy
Pararius,hoofddorp,2132 AE Hoofddorp (Hoofddorp Oost),Huis,€ 425.000 k.k.,140 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2134 KW Hoofddorp (Hoofddorp Overbos Zuid),Huis,€ 469.000 k.k.,109 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2134 AJ Hoofddorp (Hoofddorp Floriande Oost),Huis,€ 775.000 k.k.,155 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2132 ZP Hoofddorp (Hoofddorp Zuid),Huis,€ 595.000 k.k.,164 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2133 AM Hoofddorp (Hoofddorp Bornholm Oost),Huis,€ 698.000 k.k.,136 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2133 CM Hoofddorp (Hoofddorp Bornholm Oost),Huis,€ 600.000 k.k.,145 m²,8 kamers,,,,Buy
Pararius,hoofddorp,2134 XB Hoofddorp (Hoofddorp Floriande West),Huis,€ 625.000 k.k.,160 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2133 AG Hoofddorp (Hoofddorp Bornholm Oost),Huis,€ 389.500 k.k.,105 m²,4 kamers,,,,Buy
Pararius,hoofddorp,2135 ML Hoofddorp (Hoofddorp Toolenburg Oost),Huis,€ 600.000 k.k.,138 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2135 HC Hoofddorp (Hoofddorp Toolenburg Oost),Huis,€ 425.000 k.k.,109 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2131 CV Hoofddorp (Hoofddorp Noord),Huis,€ 625.000 k.k.,133 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2134 XM Hoofddorp (Hoofddorp Floriande West),Huis,€ 495.000 k.k.,130 m²,4 kamers,,,,Buy
Pararius,hoofddorp,2134 AC Hoofddorp (Hoofddorp Floriande Oost),Huis,€ 589.000 k.k.,139 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2134 AT Hoofddorp (Hoofddorp Floriande Oost),Huis,€ 800.000 k.k.,164 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2133 DB Hoofddorp (Hoofddorp Bornholm Oost),Huis,€ 335.000 k.k.,70 m²,2 kamers,,,,Buy
Pararius,hoofddorp,2134 XD Hoofddorp (Hoofddorp Floriande West),Huis,€ 495.000 k.k.,99 m²,4 kamers,,,,Buy
Pararius,hoofddorp,2134 WL Hoofddorp (Hoofddorp Floriande West),Huis,€ 750.000 k.k.,161 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2131 NB Hoofddorp (Hoofddorp Vrijschot Noord),Huis,€ 1.045.000 k.k.,204 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2131 TS Hoofddorp (Hoofddorp Pax Oost),Huis,€ 450.000 k.k.,132 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2134 AC Hoofddorp (Hoofddorp Floriande Oost),Huis,€ 775.000 k.k.,165 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2134 VX Hoofddorp (Hoofddorp Floriande West),Huis,€ 599.000 k.k.,155 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2135 VE Hoofddorp (Hoofddorp Toolenburg Zuid),Huis,€ 695.000 k.k.,132 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2134 CA Hoofddorp (Hoofddorp Floriande Oost),Huis,€ 435.000 k.k.,110 m²,5 kamers,,,,Buy
Pararius,hoofddorp,Hoofddorp (Hoofddorp Toolenburg Zuid),Project:,€ 405.000 - € 530.000 v.o.n.,115 - 148 m²,5 kamers,,,,Buy
Pararius,hoofddorp,Hoofddorp (Hoofddorp Toolenburg Zuid),Project:,€ 660.000 - € 825.000 v.o.n.,172 - 231 m²,4 - 5 kamers,,,,Buy
Pararius,hoofddorp,Hoofddorp (Hoofddorp Toolenburg Zuid),Project:,€ 520.000 - € 810.000 v.o.n.,138 - 230 m²,3 - 4 kamers,,,,Buy
Pararius,hoofddorp,Hoofddorp (Hoofddorp Toolenburg Zuid),Project:,€ 630.000 - € 895.000 v.o.n.,182 - 230 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2131 TL Hoofddorp (Hoofddorp Pax Oost),Huis,€ 430.000 k.k.,114 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2134 XP Hoofddorp (Hoofddorp Floriande West),Huis,€ 425.000 k.k.,95 m²,4 kamers,,,,Buy
Pararius,hoofddorp,2134 NA Hoofddorp (Hoofddorp Overbos Noord),Huis,€ 400.000 k.k.,92 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2135 GJ Hoofddorp (Hoofddorp Toolenburg West),Huis,€ 465.000 k.k.,116 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2131 PA Hoofddorp (Hoofddorp Pax Oost),Huis,€ 419.000 k.k.,124 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2134 BA Hoofddorp (Hoofddorp Floriande Oost),Huis,€ 550.000 k.k.,137 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2131 BM Hoofddorp (Hoofddorp West),Huis,€ 535.000 k.k.,116 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2132 AS Hoofddorp (Hoofddorp Oost),Huis,€ 495.000 k.k.,101 m²,4 kamers,,,,Buy
Pararius,hoofddorp,2135 PW Hoofddorp (Hoofddorp Toolenburg Oost),Huis,€ 475.000 k.k.,125 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2134 GG Hoofddorp (Hoofddorp Overbos Zuid),Huis,€ 425.000 k.k.,102 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2131 PK Hoofddorp (Hoofddorp Pax Oost),Huis,€ 450.000 k.k.,122 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2132 SW Hoofddorp (Hoofddorp Oost),Huis,€ 525.000 k.k.,119 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2135 HS Hoofddorp (Hoofddorp Toolenburg Oost),Huis,€ 550.000 k.k.,148 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2134 LT Hoofddorp (Hoofddorp Floriande Oost),Huis,€ 525.000 k.k.,123 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2132 KC Hoofddorp (Hoofddorp Oost),Huis,€ 500.000 k.k.,129 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2131 VA Hoofddorp (Hoofddorp Pax Oost),Huis,€ 425.000 k.k.,114 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2134 VR Hoofddorp (Hoofddorp Floriande West),Huis,€ 500.000 k.k.,136 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2131 PR Hoofddorp (Hoofddorp Pax Oost),Huis,€ 435.000 k.k.,120 m²,4 kamers,,,,Buy
Pararius,hoofddorp,2134 EN Hoofddorp (Hoofddorp Overbos Zuid),Huis,€ 415.000 k.k.,105 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2134 CA Hoofddorp (Hoofddorp Floriande Oost),Huis,€ 800.000 k.k.,157 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2131 BD Hoofddorp (Hoofddorp West),Huis,€ 1.290.000 k.k.,226 m²,8 kamers,,,,Buy
Pararius,hoofddorp,2135 EX Hoofddorp (Hoofddorp Toolenburg West),Huis,€ 425.000 k.k.,106 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2131 EE Hoofddorp (Hoofddorp Pax Oost),Huis,€ 395.000 k.k.,80 m²,3 kamers,,,,Buy
Pararius,hoofddorp,2135 AK Hoofddorp (Hoofddorp Toolenburg West),Huis,€ 450.000 k.k.,112 m²,5 kamers,,,,Buy
Pararius,hoofddorp,2135 TM Hoofddorp (Hoofddorp Toolenburg Oost),Huis,€ 625.000 k.k.,184 m²,6 kamers,,,,Buy
Pararius,hoofddorp,2131 HW Hoofddorp (Hoofddorp Noord),Huis,€ 483.500 k.k.,115 m²,5 kamers,,,,Buy
Pararius,nieuw-vennep,2153 AE Nieuw-Vennep (Nieuw-Vennep Zuid),Appartement,€ 699.000 k.k.,143 m²,4 kamers,,,,Buy
Pararius,nieuw-vennep,2152 KL Nieuw-Vennep (Nieuw-Vennep Welgelegen Noord),Appartement,€ 369.500 k.k.,107 m²,4 kamers,,,,Buy
Pararius,nieuw-vennep,Nieuw-Vennep (Nieuw-Vennep Welgelegen),Project:,v.o.n.,69 - 145 m²,2 - 4 kamers,,,,Buy
Pararius,nieuw-vennep,2152 SC Nieuw-Vennep (Nieuw-Vennep Getsewoud Noord),Appartement,€ 300.000 k.k.,61 m²,3 kamers,,,,Buy
Pararius,nieuw-vennep,2152 AH Nieuw-Vennep (Nieuw-Vennep Welgelegen),Appartement,€ 275.000 k.k.,69 m²,3 kamers,,,,Buy
Pararius,nieuw-vennep,2151 NB Nieuw-Vennep (Nieuw-Vennep Getsewoud Zuid),Appartement,€ 300.000 k.k.,75 m²,3 kamers,,,,Buy
Pararius,nieuw-vennep,2151 AV Nieuw-Vennep (Nieuw-Vennep West),Appartement,€ 550.000 k.k.,129 m²,3 kamers,,,,Buy
Pararius,nieuw-vennep,2153 BM Nieuw-Vennep (Nieuw-Vennep Zuid),Appartement,€ 250.000 k.k.,48 m²,2 kamers,,,,Buy
Pararius,nieuw-vennep,2152 CM Nieuw-Vennep (Nieuw-Vennep Welgelegen),Appartement,€ 250.000 k.k.,54 m²,2 kamers,,,,Buy
Pararius,nieuw-vennep,2152 PA Nieuw-Vennep (Nieuw-Vennep Getsewoud Noord),Huis,€ 600.000 k.k.,169 m²,5 kamers,,,,Buy
Pararius,nieuw-vennep,2152 HA Nieuw-Vennep (Nieuw-Vennep Getsewoud Noord),Huis,€ 550.000 k.k.,156 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2151 JJ Nieuw-Vennep (Nieuw-Vennep Getsewoud Zuid),Huis,€ 395.000 k.k.,104 m²,4 kamers,,,,Buy
Pararius,nieuw-vennep,2152 TT Nieuw-Vennep (Nieuw-Vennep Getsewoud Noord),Huis,€ 950.000 k.k.,194 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2151 HT Nieuw-Vennep (Nieuw-Vennep Getsewoud Zuid),Huis,€ 725.000 k.k.,207 m²,7 kamers,,,,Buy
Pararius,nieuw-vennep,2152 CR Nieuw-Vennep (Nieuw-Vennep Welgelegen),Huis,€ 315.000 k.k.,75 m²,3 kamers,,,,Buy
Pararius,nieuw-vennep,2151 KV Nieuw-Vennep (Nieuw-Vennep Getsewoud Zuid),Huis,€ 525.000 k.k.,155 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2152 RG Nieuw-Vennep (Nieuw-Vennep Getsewoud Noord),Huis,€ 700.000 k.k.,166 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2151 HC Nieuw-Vennep (Nieuw-Vennep Getsewoud Zuid),Huis,€ 1.050.000 k.k.,225 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2151 KC Nieuw-Vennep (Nieuw-Vennep Getsewoud Zuid),Huis,€ 450.000 k.k.,113 m²,4 kamers,,,,Buy
Pararius,nieuw-vennep,2151 LA Nieuw-Vennep (Nieuw-Vennep Getsewoud Zuid),Huis,€ 375.000 k.k.,82 m²,4 kamers,,,,Buy
Pararius,nieuw-vennep,2151 NE Nieuw-Vennep (Nieuw-Vennep Getsewoud Zuid),Huis,€ 585.000 k.k.,141 m²,4 kamers,,,,Buy
Pararius,nieuw-vennep,2153 AK Nieuw-Vennep (Nieuw-Vennep Oost),Huis,€ 650.000 k.k.,170 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2153 MC Nieuw-Vennep (Nieuw-Vennep 't Kabel),Huis,€ 449.000 k.k.,150 m²,7 kamers,,,,Buy
Pararius,nieuw-vennep,2151 BV Nieuw-Vennep (Nieuw-Vennep West),Huis,€ 325.000 k.k.,88 m²,5 kamers,,,,Buy
Pararius,nieuw-vennep,2152 ER Nieuw-Vennep (Nieuw-Vennep Getsewoud Noord),Huis,€ 489.000 k.k.,106 m²,5 kamers,,,,Buy
Pararius,nieuw-vennep,2153 EL Nieuw-Vennep (Nieuw-Vennep Zuid),Huis,€ 375.000 k.k.,90 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2152 KM Nieuw-Vennep (Nieuw-Vennep Welgelegen Noord),Huis,€ 395.000 k.k.,82 m²,4 kamers,,,,Buy
Pararius,nieuw-vennep,2152 RG Nieuw-Vennep (Nieuw-Vennep Getsewoud Noord),Huis,€ 650.000 k.k.,163 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2152 BM Nieuw-Vennep (Nieuw-Vennep Welgelegen),Huis,€ 445.000 k.k.,122 m²,5 kamers,,,,Buy
Pararius,nieuw-vennep,2151 BG Nieuw-Vennep (Nieuw-Vennep West),Huis,€ 325.000 k.k.,102 m²,5 kamers,,,,Buy
Pararius,nieuw-vennep,2151 HL Nieuw-Vennep (Nieuw-Vennep Getsewoud Zuid),Huis,€ 425.000 k.k.,118 m²,5 kamers,,,,Buy
Pararius,nieuw-vennep,2151 ZE Nieuw-Vennep (Nieuw-Vennep Linquenda),Huis,€ 300.000 k.k.,115 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2151 DP Nieuw-Vennep (Nieuw-Vennep Linquenda),Huis,€ 475.000 k.k.,125 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2152 AW Nieuw-Vennep (Nieuw-Vennep Welgelegen Noord),Huis,€ 425.000 k.k.,125 m²,5 kamers,,,,Buy
Pararius,nieuw-vennep,2151 PH Nieuw-Vennep (Nieuw-Vennep Linquenda),Huis,€ 415.000 k.k.,124 m²,5 kamers,,,,Buy
Pararius,nieuw-vennep,2151 KA Nieuw-Vennep (Nieuw-Vennep Getsewoud Zuid),Huis,€ 450.000 k.k.,112 m²,4 kamers,,,,Buy
Pararius,nieuw-vennep,2152 AV Nieuw-Vennep (Nieuw-Vennep Welgelegen Noord),Huis,€ 465.000 k.k.,133 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2151 BA Nieuw-Vennep (Nieuw-Vennep West),Huis,€ 850.000 k.k.,265 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2152 SV Nieuw-Vennep (Nieuw-Vennep Getsewoud Noord),Huis,€ 575.000 k.k.,144 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2153 CB Nieuw-Vennep (Nieuw-Vennep Zuid),Huis,€ 500.000 k.k.,129 m²,5 kamers,,,,Buy
Pararius,nieuw-vennep,2151 KV Nieuw-Vennep (Nieuw-Vennep Getsewoud Zuid),Huis,€ 519.000 k.k.,159 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2151 RK Nieuw-Vennep (Nieuw-Vennep Linquenda),Huis,€ 430.000 k.k.,118 m²,5 kamers,,,,Buy
Pararius,nieuw-vennep,2151 AC Nieuw-Vennep (Nieuw-Vennep West),Huis,€ 550.000 k.k.,118 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2152 EC Nieuw-Vennep (Nieuw-Vennep Getsewoud Noord),Huis,€ 750.000 k.k.,182 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2151 JN Nieuw-Vennep (Nieuw-Vennep Getsewoud Zuid),Huis,€ 539.000 k.k.,138 m²,6 kamers,,,,Buy
Pararius,nieuw-vennep,2152 DH Nieuw-Vennep (Nieuw-Vennep Getsewoud Noord),Huis,€ 550.000 k.k.,148 m²,4 kamers,,,,Buy
Pararius,nieuw-vennep,2151 KH Nieuw-Vennep (Nieuw-Vennep Getsewoud Zuid),Huis,€ 475.000 k.k.,150 m²,5 kamers,,,,Buy
Pararius,nieuw-vennep,2151 PG Nieuw-Vennep (Nieuw-Vennep Linquenda),Huis,€ 365.000 k.k.,126 m²,5 kamers,,,,Buy
Pararius,badhoevedorp,1171 DZ Badhoevedorp (Badhoevedorp Centrum),Appartement,€ 375.000 k.k.,70 m²,3 kamers,,,,Buy
Pararius,badhoevedorp,1171 KB Badhoevedorp (Badhoevedorp Antoniushoeve),Appartement,€ 349.000 k.k.,65 m²,3 kamers,,,,Buy
Pararius,badhoevedorp,1171 AE Badhoevedorp (Badhoevedorp Bouwlust),Appartement,€ 489.000 k.k.,101 m²,3 kamers,,,,Buy
Pararius,badhoevedorp,1171 AT Badhoevedorp (Badhoevedorp West),Huis,€ 550.000 k.k.,127 m²,5 kamers,,,,Buy
Pararius,badhoevedorp,1171 LN Badhoevedorp (Badhoevedorp Bouwlust),Huis,€ 1.695.000 k.k.,288 m²,8 kamers,,,,Buy
Pararius,badhoevedorp,1171 LH Badhoevedorp (Badhoevedorp Bouwlust),Huis,€ 945.000 k.k.,167 m²,5 kamers,,,,Buy
Pararius,badhoevedorp,1171 BJ Badhoevedorp (Badhoevedorp Bouwlust),Huis,€ 1.800.000 k.k.,242 m²,8 kamers,,,,Buy
Pararius,badhoevedorp,1171 HZ Badhoevedorp (Badhoevedorp Bouwlust),Huis,€ 540.000 k.k.,109 m²,5 kamers,,,,Buy
Pararius,badhoevedorp,1171 TB Badhoevedorp (Badhoevedorp Zuid),Huis,€ 525.000 k.k.,106 m²,4 kamers,,,,Buy
Pararius,duivendrecht,1115 AR Duivendrecht (Duivendrecht),House,"€2,350 per month",100 m²,3 rooms,Furnished,,,Rent
Pararius,duivendrecht,1115 DV Duivendrecht (Duivendrecht),House,"€3,350 per month",165 m²,6 rooms,Furnished,,,Rent
Pararius,duivendrecht,1115 AC Duivendrecht (Duivendrecht),House,"€2,500 per month",165 m²,5 rooms,Furnished,,,Rent
Pararius,duivendrecht,1115 AT Duivendrecht (Duivendrecht),Studio,€490 per month,26 m²,1 room,Furnished,,,Rent
Pararius,hoofddorp,2132 DL Hoofddorp (Hoofddorp Zuid),Apartment,"€2,250 per month",133 m²,4 rooms,Upholstered,,,Rent
Pararius,hoofddorp,2135 SN Hoofddorp (Hoofddorp Toolenburg Oost),Apartment,"€1,225 per month",61 m²,3 rooms,Upholstered,,,Rent
Pararius,hoofddorp,2134 XX Hoofddorp (Hoofddorp Floriande West),House,"€2,400 per month",130 m²,6 rooms,Furnished,,,Rent
Pararius,hoofddorp,2132 CS Hoofddorp (Hoofddorp Zuid),Apartment,"€1,495 per month",52 m²,2 rooms,Upholstered,,,Rent
Pararius,hoofddorp,2131 EA Hoofddorp (Hoofddorp Pax Oost),House,"€2,250 per month",164 m²,5 rooms,Upholstered,,,Rent
Pararius,hoofddorp,2134 BG Hoofddorp (Hoofddorp Floriande Oost),House,"€2,350 per month",160 m²,6 rooms,Upholstered,,,Rent
Pararius,hoofddorp,2132 TZ Hoofddorp (Hoofddorp Zuid),Apartment,"€1,500 per month",62 m²,2 rooms,,,,Rent
Pararius,hoofddorp,2132 ZP Hoofddorp (Hoofddorp Zuid),House,"€2,750 per month",160 m²,7 rooms,Furnished,,,Rent
Pararius,nieuw-vennep,2152 EE Nieuw-Vennep (Nieuw-Vennep Getsewoud Noord),House,"€2,650 per month",140 m²,4 rooms,Furnished,,,Rent
Pararius,nieuw-vennep,2153 LP Nieuw-Vennep (Nieuw-Vennep Oost),Apartment,"€1,100 per month",70 m²,2 rooms,Upholstered,,,Rent
Pararius,nieuw-vennep,2153 BB Nieuw-Vennep (Nieuw-Vennep Zuid),House,"€1,695 per month",135 m²,5 rooms,Upholstered,,,Rent
Pararius,nieuw-vennep,2152 EB Nieuw-Vennep (Nieuw-Vennep Getsewoud Noord),House,"€2,495 per month",177 m²,6 rooms,Upholstered or furnished,,,Rent
Pararius,nieuw-vennep,2151 AA Nieuw-Vennep (Nieuw-Vennep West),Apartment,"€1,950 per month",141 m²,4 rooms,,,,Rent
Pararius,badhoevedorp,1171 JW Badhoevedorp (Badhoevedorp Antoniushoeve),Studio,"€2,000 per month",25 m²,1 room,Furnished,,,Rent
Pararius,badhoevedorp,1171 PL Badhoevedorp (Badhoevedorp Schuilhoeve),Studio,"€2,400 per month",45 m²,1 room,Furnished,,,Rent
Pararius,badhoevedorp,1171 JW Badhoevedorp (Badhoevedorp Antoniushoeve),Apartment,"€2,000 per month",25 m²,1 room,Furnished,,,Rent
Pararius,badhoevedorp,1171 PK Badhoevedorp (Badhoevedorp Schuilhoeve),Apartment,"€2,400 per month",50 m²,2 rooms,,,,Rent
Funda,duivendrecht,1115 AK Duivendrecht,House,"€ 650,000 k.k.",136 m²,5 rooms,,,,Buy
Funda,duivendrecht,1115 DZ Duivendrecht,House,"€ 695,000 k.k.",142 m²,4 rooms,,,,Buy
Funda,duivendrecht,1115 CJ Duivendrecht,House,"€ 595,000 k.k.",105 m²,5 rooms,,,,Buy
Funda,duivendrecht,1115 GD Duivendrecht,House,"€ 725,000 k.k.",141 m²,6 rooms,,,,Buy
Funda,duivendrecht,1115 EG Duivendrecht,Apartment,"€ 375,000 k.k.",80 m²,3 rooms,,,,Buy
Funda,duivendrecht,1115 BM Duivendrecht,Apartment,"€ 695,000 k.k.",151 m²,7 rooms,,,,Buy
Funda,duivendrecht,1115 CM Duivendrecht,Apartment,"€ 400,000 k.k.",80 m²,3 rooms,,,,Buy
Funda,duivendrecht,1115 AK Duivendrecht,Apartment,"€ 650,000 k.k.",136 m²,5 rooms,,,,Buy
Funda,duivendrecht,1115 XG Duivendrecht,Apartment,"€ 385,000 k.k.",79 m²,3 rooms,,,,Buy
Funda,duivendrecht,1115 EE Duivendrecht,Apartment,"€ 335,000 k.k.",78 m²,3 rooms,,,,Buy
Funda,duivendrecht,1115 BK Duivendrecht,Apartment,"€ 499,000 k.k.",87 m²,5 rooms,,,,Buy
Funda,duivendrecht,1115 DZ Duivendrecht,Apartment,"€ 695,000 k.k.",142 m²,4 rooms,,,,Buy
Funda,duivendrecht,1115 GS Duivendrecht,Apartment,"€ 275,000 k.k.",58 m²,2 rooms,,,,Buy
Funda,duivendrecht,1115 CJ Duivendrecht,Apartment,"€ 595,000 k.k.",105 m²,5 rooms,,,,Buy
Funda,duivendrecht,1115 GD Duivendrecht,Apartment,"€ 725,000 k.k.",141 m²,6 rooms,,,,Buy
Funda,duivendrecht,1115 XC Duivendrecht,Apartment,"€ 455,000 k.k.",78 m²,3 rooms,,,,Buy
Funda,hoofddorp,2134 HM Hoofddorp,House,"€ 395,000 k.k.",88 m²,4 rooms,,,,Buy
Funda,hoofddorp,2132 ED Hoofddorp,House,"€ 495,000 k.k.",125 m²,4 rooms,,,,Buy
Funda,hoofddorp,2134 CK Hoofddorp,House,"€ 495,000 k.k.",85 m²,4 rooms,,,,Buy
Funda,hoofddorp,2135 WC Hoofddorp,House,"€ 625,000 k.k.",135 m²,4 rooms,,,,Buy
Funda,hoofddorp,2135 HH Hoofddorp,House,"€ 895,000 k.k.",177 m²,8 rooms,,,,Buy
Funda,hoofddorp,2135 ME Hoofddorp,House,"€ 425,000 k.k.",94 m²,4 rooms,,,,Buy
Funda,hoofddorp,2135 RM Hoofddorp,House,"€ 450,000 k.k.",120 m²,5 rooms,,,,Buy
Funda,hoofddorp,2132 SJ Hoofddorp,House,"€ 559,000 k.k.",120 m²,4 rooms,,,,Buy
Funda,hoofddorp,2134 KW Hoofddorp,House,"€ 469,000 k.k.",109 m²,5 rooms,,,,Buy
Funda,hoofddorp,2132 AE Hoofddorp,House,"€ 425,000 k.k.",140 m²,6 rooms,,,,Buy
Funda,hoofddorp,2134 ZT Hoofddorp,House,"€ 835,000 k.k.",170 m²,5 rooms,,,,Buy
Funda,hoofddorp,2132 ZP Hoofddorp,House,"€ 595,000 k.k.",164 m²,6 rooms,,,,Buy
Funda,hoofddorp,2133 CM Hoofddorp,House,"€ 600,000 k.k.",145 m²,8 rooms,,,,Buy
Funda,hoofddorp,2133 AG Hoofddorp,House,"€ 389,500 k.k.",105 m²,4 rooms,,,,Buy
Funda,hoofddorp,2133 AM Hoofddorp,House,"€ 698,000 k.k.",136 m²,6 rooms,,,,Buy
Funda,hoofddorp,2134 ES Hoofddorp,House,"€ 429,000 k.k.",112 m²,5 rooms,,,,Buy
Funda,hoofddorp,2131 TL Hoofddorp,House,"€ 430,000 k.k.",114 m²,5 rooms,,,,Buy
Funda,hoofddorp,2135 ML Hoofddorp,House,"€ 600,000 k.k.",138 m²,6 rooms,,,,Buy
Funda,hoofddorp,2134 BT Hoofddorp,House,"€ 1,150,000 k.k.",201 m²,6 rooms,,,,Buy
Funda,hoofddorp,2131 CV Hoofddorp,House,"€ 625,000 k.k.",133 m²,5 rooms,,,,Buy
Funda,hoofddorp,2133 HR Hoofddorp,House,"€ 450,000 k.k.",126 m²,5 rooms,,,,Buy
