source,postType,city,location,title,price,surface,rooms,furnished,url,scrape_date,post_code
Pararius,Rent,amsterdam,1072 LB Amsterdam (Oude Pijp),Flat Ferdinand Bolstraat 39 L,"€2,990 per month",90 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/ca78b6c2/ferdinand-bolstraat,2024-12-07,1072 LB
Pararius,Rent,amsterdam,1076 BS Amsterdam (Stadionbuurt),Flat Stadionkade 130 3,"€3,600 per month",150 m²,4 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/8da940e8/stadionkade,2024-12-07,1076 BS
Pararius,Rent,amsterdam,1068 MS Amsterdam (Osdorp-Oost),House Professor J.H. Gunningstraat,"€2,750 per month",133 m²,5 rooms,Furnished,https://www.pararius.nl/house-for-rent/amsterdam/d43d9ecc/professor-j-h-gunningstraat,2024-12-07,1068 MS
Pararius,Rent,amsterdam,1017 GP Amsterdam (Grachtengordel-Zuid),Flat Kerkstraat,"€2,595 per month",65 m²,2 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/9f173e2d/kerkstraat,2024-12-07,1017 GP
Pararius,Rent,amsterdam,1012 TN Amsterdam (Burgwallen-Nieuwe Zijde),Flat Martelaarsgracht 7 3,"€3,750 per month",125 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/8ac74ccd/martelaarsgracht,2024-12-07,1012 TN
Pararius,Rent,amsterdam,1034 TM Amsterdam (Banne Buiksloot),Flat Midscheeps,"€1,700 per month",90 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/a3d71b88/midscheeps,2024-12-07,1034 TM
Pararius,Rent,amsterdam,1064 CM Amsterdam (Slotermeer-Zuidoost),Flat Burgemeester Hogguerstraat,"€2,250 per month",80 m²,4 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/06ed856b/burgemeester-hogguerstraat,2024-12-07,1064 CM
Pararius,Rent,amsterdam,1082 PB Amsterdam (Buitenveldert-Oost),Flat Krooswijkhof,"€4,500 per month",129 m²,6 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/411ec642/krooswijkhof,2024-12-07,1082 PB
Pararius,Rent,amsterdam,1032 LL Amsterdam (Noordelijke IJ-oevers-West),Flat Ridderspoorweg,"€1,950 per month",53 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/bb739999/ridderspoorweg,2024-12-07,1032 LL
Pararius,Rent,amsterdam,1077 SC Amsterdam (Apollobuurt),Flat Stadionweg,"€4,000 per month",153 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/a5c6b837/stadionweg,2024-12-07,1077 SC
Pararius,Rent,amsterdam,1011 DG Amsterdam (Nieuwmarkt/Lastage),Flat Willem Frederik Hermansstraat 143,"€2,550 per month",78 m²,3 rooms,Upholstered or furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/68216472/willem-frederik-hermansstraat,2024-12-07,1011 DG
Pararius,Rent,amsterdam,1079 NP Amsterdam (Rijnbuurt),Flat President Kennedylaan,"€2,350 per month",55 m²,4 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/39cefdf5/president-kennedylaan,2024-12-07,1079 NP
Pararius,Rent,amsterdam,1054 GK Amsterdam (Vondelparkbuurt),Flat Vondelstraat 61 C,"€4,950 per month",200 m²,5 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/0ce7b295/vondelstraat,2024-12-07,1054 GK
Pararius,Rent,amsterdam,1082 JC Amsterdam (Buitenveldert-West),Flat Van Nijenrodeweg,"€2,350 per month",90 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/1ef0f9a9/van-nijenrodeweg,2024-12-07,1082 JC
Pararius,Rent,amsterdam,1013 RJ Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),Flat Nova Zemblastraat,"€2,350 per month",57 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/c18319f2/nova-zemblastraat,2024-12-07,1013 RJ
Pararius,Rent,amsterdam,1013 LL Amsterdam (Haarlemmerbuurt),Flat Prinseneiland,"€2,400 per month",65 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/fdc03c99/prinseneiland,2024-12-07,1013 LL
Pararius,Rent,amsterdam,1077 JJ Amsterdam (Apollobuurt),Flat Beethovenstraat,"€3,950 per month",108 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/a6e3c0bb/beethovenstraat,2024-12-07,1077 JJ
Pararius,Rent,amsterdam,1015 CR Amsterdam (Grachtengordel-West),Flat Keizersgracht 28 C,"€3,550 per month",103 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/ba6ccf7f/keizersgracht,2024-12-07,1015 CR
Pararius,Rent,amsterdam,1052 CR Amsterdam (Frederik Hendrikbuurt),Flat Nassaukade,"€2,450 per month",70 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/168ca492/nassaukade,2024-12-07,1052 CR
Pararius,Rent,amsterdam,1072 EZ Amsterdam (Oude Pijp),Flat Ceintuurbaan 119 1,"€3,500 per month",84 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/128acb2f/ceintuurbaan,2024-12-07,1072 EZ
Pararius,Rent,amsterdam,1012 MP Amsterdam (Burgwallen-Nieuwe Zijde),Flat Nieuwendijk,"€2,750 per month",92 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/b6287f8f/nieuwendijk,2024-12-07,1012 MP
Pararius,Rent,amsterdam,1079 LB Amsterdam (Rijnbuurt),Flat Kromme-Mijdrechtstraat,"€2,750 per month",77 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/bd39af6c/kromme-mijdrechtstraat,2024-12-07,1079 LB
Pararius,Rent,amsterdam,1071 CC Amsterdam (Museumkwartier),Flat Pieter Cornelisz. Hooftstraat 98 D,"€3,600 per month",102 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/0b2ecc60/pieter-cornelisz-hooftstraat,2024-12-07,1071 CC
Pararius,Rent,amsterdam,1015 CP Amsterdam (Grachtengordel-West),House Keizersgracht,"€2,750 per month",65 m²,2 rooms,Furnished,https://www.pararius.nl/house-for-rent/amsterdam/be357e96/keizersgracht,2024-12-07,1015 CP
Pararius,Rent,amsterdam,1019 HD Amsterdam (Oostelijk Havengebied),Flat Veembroederhof 161,"€2,950 per month",124 m²,3 rooms,Upholstered or furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/6cfeb3ba/veembroederhof,2024-12-07,1019 HD
Pararius,Rent,amsterdam,1012 DT Amsterdam (Burgwallen-Oude Zijde),Flat Oudezijds Achterburgwal,"€2,650 per month",86 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/24d2ba7b/oudezijds-achterburgwal,2024-12-07,1012 DT
Pararius,Rent,amsterdam,1011 NS Amsterdam (Nieuwmarkt/Lastage),Flat Jodenbreestraat,"€2,500 per month",90 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/d5917f17/jodenbreestraat,2024-12-07,1011 NS
Pararius,Rent,amsterdam,1013 CS Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),Flat Martin Vlaarkade,"€2,650 per month",72 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/86c78090/martin-vlaarkade,2024-12-07,1013 CS
Pararius,Rent,amsterdam,1012 NL Amsterdam (Burgwallen-Nieuwe Zijde),Flat Gravenstraat,"€2,250 per month",73 m²,2 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/003f0e2a/gravenstraat,2024-12-07,1012 NL
Pararius,Rent,amsterdam,1033 TA Amsterdam (Noordelijke IJ-oevers-West),Flat Werfkade,"€2,950 per month",94 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/38665fc7/werfkade,2024-12-07,1033 TA
Pararius,Rent,amsterdam,1082 RH Amsterdam (Buitenveldert-West),Flat De Boelelaan,"€2,000 per month",85 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/4a7ee43e/de-boelelaan,2024-12-07,1082 RH
Pararius,Rent,amsterdam,1091 TJ Amsterdam (Weesperzijde),Flat Marcusstraat,"€3,450 per month",114 m²,4 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/6f19e464/marcusstraat,2024-12-07,1091 TJ
Pararius,Rent,amsterdam,1093 RS Amsterdam (Dapperbuurt),Flat Mauritskade,"€2,250 per month",77 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/8b55ab91/mauritskade,2024-12-07,1093 RS
Pararius,Rent,amsterdam,1031 KV Amsterdam (Noordelijke IJ-oevers-West),Flat Badhuiskade,"€3,000 per month",110 m²,3 rooms,Upholstered or furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/b4f9bbc3/badhuiskade,2024-12-07,1031 KV
Pararius,Rent,amsterdam,1057 DC Amsterdam (Hoofdweg e.o.),Flat Hoofdweg,"€2,500 per month",54 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/15f392b0/hoofdweg,2024-12-07,1057 DC
Pararius,Rent,amsterdam,1077 ZH Amsterdam (Apollobuurt),Flat Watteaustraat,"€4,250 per month",156 m²,4 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/9acf0432/watteaustraat,2024-12-07,1077 ZH
Pararius,Rent,amsterdam,1075 GS Amsterdam (Willemspark),Flat Dufaystraat,"€3,000 per month",70 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/18a1a1c9/dufaystraat,2024-12-07,1075 GS
Pararius,Rent,amsterdam,1013 BD Amsterdam (Houthavens),Flat Haparandaweg,"€4,500 per month",180 m²,5 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/ba3dcd49/haparandaweg,2024-12-07,1013 BD
Pararius,Rent,amsterdam,1079 PE Amsterdam (Scheldebuurt),Flat Graafschapstraat,"€2,095 per month",55 m²,2 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/5f3c6e50/graafschapstraat,2024-12-07,1079 PE
Pararius,Rent,amsterdam,1062 KS Amsterdam (Westlandgracht),Flat Koningin Wilhelminaplein,"€1,995 per month",64 m²,2 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/2854c911/koningin-wilhelminaplein,2024-12-07,1062 KS
Pararius,Rent,amsterdam,1071 JG Amsterdam (Museumkwartier),Flat Cornelis Schuytstraat,"€10,850 per month",231 m²,5 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/6e049606/cornelis-schuytstraat,2024-12-07,1071 JG
Pararius,Rent,amsterdam,1054 GT Amsterdam (Vondelparkbuurt),House Vondelstraat,"€9,800 per month",312 m²,9 rooms,,https://www.pararius.nl/house-for-rent/amsterdam/e20ddf38/vondelstraat,2024-12-07,1054 GT
Pararius,Rent,amsterdam,1019 DS Amsterdam (Oostelijk Havengebied),Flat Rietlandpark 87,"€2,750 per month",110 m²,4 rooms,Upholstered or furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/a802ce41/rietlandpark,2024-12-07,1019 DS
Pararius,Rent,amsterdam,1078 DV Amsterdam (Scheldebuurt),Flat Churchill-laan 159 2,"€2,700 per month",91 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/541d4baf/churchill-laan,2024-12-07,1078 DV
Pararius,Rent,amsterdam,1014 ZJ Amsterdam (Houthavens),Flat Narva-eiland 67,"€5,000 per month",184 m²,5 rooms,Upholstered or furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/38f74ec7/narva-eiland,2024-12-07,1014 ZJ
Pararius,Rent,amsterdam,1091 TJ Amsterdam (Weesperzijde),Flat Marcusstraat,"€3,800 per month",119 m²,4 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/9cf9ff1e/marcusstraat,2024-12-07,1091 TJ
Pararius,Rent,amsterdam,1055 MR Amsterdam (Landlust),Flat Admiraal De Ruijterweg,"€2,750 per month",110 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/57972379/admiraal-de-ruijterweg,2024-12-07,1055 MR
Pararius,Rent,amsterdam,1019 LG Amsterdam (Oostelijk Havengebied),Flat KNSM-laan,"€2,500 per month",86 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/5e371080/knsm-laan,2024-12-07,1019 LG
Pararius,Rent,amsterdam,1016 VT Amsterdam (Jordaan),Flat Looiersgracht,"€2,500 per month",49 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/28f6f397/looiersgracht,2024-12-07,1016 VT
Pararius,Rent,amsterdam,1053 AG Amsterdam (Bellamybuurt),Flat De Clercqstraat,"€2,500 per month",65 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/bde128e5/de-clercqstraat,2024-12-07,1053 AG
Pararius,Rent,amsterdam,1082 AX Amsterdam (Buitenveldert-West),Flat Van Boshuizenstraat,"€2,600 per month",74 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/acee529c/van-boshuizenstraat,2024-12-07,1082 AX
Pararius,Rent,amsterdam,1014 ZJ Amsterdam (Houthavens),Flat Narva-eiland 57,"€4,250 per month",133 m²,5 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/b6a41cbd/narva-eiland,2024-12-07,1014 ZJ
Pararius,Rent,amsterdam,1054 DA Amsterdam (Helmersbuurt),Flat Eerste Helmersstraat,"€2,100 per month",60 m²,2 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/ff365ea5/eerste-helmersstraat,2024-12-07,1054 DA
Pararius,Rent,amsterdam,1013 KX Amsterdam (Haarlemmerbuurt),Flat Bickerswerf 30,"€3,950 per month",150 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/dfafd8bb/bickerswerf,2024-12-07,1013 KX
Pararius,Rent,amsterdam,1071 VG Amsterdam (Museumkwartier),Flat Roelof Hartstraat,"€3,250 per month",58 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/bc3dcb01/roelof-hartstraat,2024-12-07,1071 VG
Pararius,Rent,amsterdam,1071 MZ Amsterdam (Museumkwartier),Flat Johannes Verhulststraat,"€3,300 per month",85 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/6f43e23a/johannes-verhulststraat,2024-12-07,1071 MZ
Pararius,Rent,amsterdam,1059 TN Amsterdam (Hoofddorppleinbuurt),Flat Westlandgracht 215 H,"€2,250 per month",65 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/7527b9ed/westlandgracht,2024-12-07,1059 TN
Pararius,Rent,amsterdam,1072 NJ Amsterdam (Oude Pijp),Flat Eerste Jan Steenstraat,"€2,750 per month",80 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/f7af9120/eerste-jan-steenstraat,2024-12-07,1072 NJ
Pararius,Rent,amsterdam,1071 VV Amsterdam (Museumkwartier),Flat Cornelis Anthoniszstraat,"€3,100 per month",105 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/dbebaaf6/cornelis-anthoniszstraat,2024-12-07,1071 VV
Pararius,Rent,amsterdam,1058 LT Amsterdam (Hoofddorppleinbuurt),Flat Hillegomstraat,"€3,000 per month",85 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/88c7aa06/hillegomstraat,2024-12-07,1058 LT
Pararius,Rent,amsterdam,1052 AB Amsterdam (Staatsliedenbuurt),Flat De Wittenkade,"€2,500 per month",85 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/e11e1acb/de-wittenkade,2024-12-07,1052 AB
Pararius,Rent,amsterdam,1017 GN Amsterdam (Grachtengordel-Zuid),Flat Kerkstraat,"€3,750 per month",99 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/3f91922f/kerkstraat,2024-12-07,1017 GN
Pararius,Rent,amsterdam,1017 PM Amsterdam (De Weteringschans),Flat Leidsekade,"€3,600 per month",65 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/b6cb3ad6/leidsekade,2024-12-07,1017 PM
Pararius,Rent,amsterdam,1093 NH Amsterdam (Dapperbuurt),Flat Waldenlaan 127,"€2,250 per month",61 m²,2 rooms,,https://www.pararius.nl/apartment-for-rent/amsterdam/b462c964/waldenlaan,2024-12-07,1093 NH
Pararius,Rent,amsterdam,1013 NT Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),Flat Barentszstraat,"€2,495 per month",61 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/475c232c/barentszstraat,2024-12-07,1013 NT
Pararius,Rent,amsterdam,1052 MZ Amsterdam (Da Costabuurt),Flat De Liefde 1,"€2,300 per month",87 m²,3 rooms,Shell,https://www.pararius.nl/apartment-for-rent/amsterdam/5b0091c3/de-liefde,2024-12-07,1052 MZ
Pararius,Rent,amsterdam,1012 ER Amsterdam (Burgwallen-Oude Zijde),Flat Oudezijds Voorburgwal 133 1,"€2,300 per month",55 m²,2 rooms,,https://www.pararius.nl/apartment-for-rent/amsterdam/757a9748/oudezijds-voorburgwal,2024-12-07,1012 ER
Pararius,Rent,amsterdam,1052 MA Amsterdam (Frederik Hendrikbuurt),Flat Tweede Hugo de Grootstraat,"€2,950 per month",86 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/64270c68/tweede-hugo-de-grootstraat,2024-12-07,1052 MA
Pararius,Rent,amsterdam,1052 JA Amsterdam (Frederik Hendrikbuurt),Flat Frederik Hendrikstraat,"€2,500 per month",64 m²,3 rooms,,https://www.pararius.nl/apartment-for-rent/amsterdam/26da2c88/frederik-hendrikstraat,2024-12-07,1052 JA
Pararius,Rent,amsterdam,1034 KE Amsterdam (Banne Buiksloot),Flat Koopvaardersplantsoen 61 A,"€3,250 per month",120 m²,4 rooms,,https://www.pararius.nl/apartment-for-rent/amsterdam/51d32523/koopvaardersplantsoen,2024-12-07,1034 KE
Pararius,Rent,amsterdam,1043 EG Amsterdam (Sloterdijk Nieuw-West),Studio Lutonhof,"€1,975 per month",51 m²,2 rooms,Furnished,https://www.pararius.nl/studio-for-rent/amsterdam/57e9f99d/lutonhof,2024-12-07,1043 EG
Pararius,Rent,amsterdam,1016 BK Amsterdam (Grachtengordel-West),Flat Herengracht,"€2,150 per month",60 m²,2 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/b67c0e3a/herengracht,2024-12-07,1016 BK
Pararius,Rent,amsterdam,1059 AJ Amsterdam (Hoofddorppleinbuurt),Flat Aalsmeerweg,"€2,950 per month",112 m²,4 rooms,Upholstered or furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/6e0cb269/aalsmeerweg,2024-12-07,1059 AJ
Pararius,Rent,amsterdam,1071 PW Amsterdam (Museumkwartier),Flat Nicolaas Maesstraat,"€2,950 per month",88 m²,2 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/b9907021/nicolaas-maesstraat,2024-12-07,1071 PW
Pararius,Rent,amsterdam,1098 XB Amsterdam (Middenmeer),Flat Carolina MacGillavrylaan,"€2,350 per month",80 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/d6fea9c8/carolina-macgillavrylaan,2024-12-07,1098 XB
Pararius,Rent,amsterdam,1058 DS Amsterdam (Westindische Buurt),Flat Postjeskade,"€2,650 per month",110 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/cb63d278/postjeskade,2024-12-07,1058 DS
Pararius,Rent,amsterdam,1012 DD Amsterdam (Burgwallen-Oude Zijde),Flat Oudezijds Achterburgwal,"€2,695 per month",100 m²,2 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/7a5b8f60/oudezijds-achterburgwal,2024-12-07,1012 DD
Pararius,Rent,amsterdam,1061 XZ Amsterdam (Overtoomse Veld),Flat Jan Evertsenstraat,"€2,250 per month",85 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/7ea3d12f/jan-evertsenstraat,2024-12-07,1061 XZ
Pararius,Rent,amsterdam,1015 RH Amsterdam (Jordaan),Flat Egelantiersgracht,"€3,500 per month",94 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/c69de007/egelantiersgracht,2024-12-07,1015 RH
Pararius,Rent,amsterdam,1054 EN Amsterdam (Overtoomse Sluis),Flat Eerste Helmersstraat,"€2,500 per month",67 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/51e72422/eerste-helmersstraat,2024-12-07,1054 EN
Pararius,Rent,amsterdam,1072 MK Amsterdam (Oude Pijp),Flat Marie Heinekenplein,"€2,900 per month",104 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/ed6a24af/marie-heinekenplein,2024-12-07,1072 MK
Pararius,Rent,amsterdam,1079 GS Amsterdam (Rijnbuurt),Flat Kinderdijkstraat 112 3,"€2,450 per month",65 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/13fa40af/kinderdijkstraat,2024-12-07,1079 GS
Pararius,Rent,amsterdam,1087 VV Amsterdam (IJburg-Oost),Flat Nydia Ecurystraat,"€4,000 per month",120 m²,6 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/2c1f9e70/nydia-ecurystraat,2024-12-07,1087 VV
Pararius,Rent,amsterdam,1017 AX Amsterdam (Grachtengordel-Zuid),Flat Singel,"€2,995 per month",100 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/00fea5d2/singel,2024-12-07,1017 AX
Pararius,Rent,amsterdam,1051 JE Amsterdam (Staatsliedenbuurt),Flat Van Hallstraat,"€2,750 per month",100 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/06da2684/van-hallstraat,2024-12-07,1051 JE
Pararius,Rent,amsterdam,1058 SK Amsterdam (Hoofddorppleinbuurt),Flat Leiduinstraat,"€2,750 per month",67 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/e080f06f/leiduinstraat,2024-12-07,1058 SK
Pararius,Rent,amsterdam,1092 VA Amsterdam (Oosterparkbuurt),Flat Vrolikstraat,"€2,750 per month",59 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/1f83fcf6/vrolikstraat,2024-12-07,1092 VA
Pararius,Rent,amsterdam,1071 EA Amsterdam (Museumkwartier),Flat Gabriël Metsustraat,"€2,975 per month",80 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/77e35e31/gabriel-metsustraat,2024-12-07,1071 EA
Pararius,Rent,amsterdam,1054 BE Amsterdam (Helmersbuurt),Flat Derde Helmersstraat 63 2,"€3,950 per month",129 m²,5 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/da491dfd/derde-helmersstraat,2024-12-07,1054 BE
Pararius,Rent,amsterdam,1017 XM Amsterdam (De Weteringschans),Flat Frederiksplein,"€2,750 per month",85 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/44e3bdf3/frederiksplein,2024-12-07,1017 XM
Pararius,Rent,amsterdam,1105 AM Amsterdam (Amstel III/Bullewijk),Flat Paasbergpad,"€2,099 per month",75 m²,3 rooms,,https://www.pararius.nl/apartment-for-rent/amsterdam/0e279c22/paasbergpad,2024-12-07,1105 AM
Pararius,Rent,amsterdam,1091 DK Amsterdam (Oosterparkbuurt),Flat Sajetplein,"€2,500 per month",69 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/2573e9d4/sajetplein,2024-12-07,1091 DK
Pararius,Rent,amsterdam,1017 GN Amsterdam (Grachtengordel-Zuid),Flat Kerkstraat,"€3,250 per month",84 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/75900163/kerkstraat,2024-12-07,1017 GN
Pararius,Rent,amsterdam,1017 JH Amsterdam (Grachtengordel-Zuid),Flat Prinsengracht,"€6,750 per month",240 m²,9 rooms,Upholstered or furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/8a183368/prinsengracht,2024-12-07,1017 JH
Pararius,Rent,amsterdam,1011 CT Amsterdam (Nieuwmarkt/Lastage),Flat Recht Boomssloot 45 1,"€2,550 per month",60 m²,2 rooms,Upholstered or furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/23ffca8d/recht-boomssloot,2024-12-07,1011 CT
Pararius,Rent,amsterdam,1057 ER Amsterdam (Hoofdweg e.o.),Flat Admiralengracht,"€2,500 per month",75 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/93e15b98/admiralengracht,2024-12-07,1057 ER
Pararius,Rent,amsterdam,1075 XT Amsterdam (Schinkelbuurt),Flat Amstelveenseweg,"€2,700 per month",80 m²,3 rooms,Shell,https://www.pararius.nl/apartment-for-rent/amsterdam/d90be434/amstelveenseweg,2024-12-07,1075 XT
Pararius,Rent,amsterdam,1072 AM Amsterdam (Oude Pijp),Flat Ruysdaelkade 95 A,"€3,200 per month",66 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/0ddb3832/ruysdaelkade,2024-12-07,1072 AM
Pararius,Rent,amsterdam,1074 XA Amsterdam (Nieuwe Pijp),Flat Van Ostadestraat,"€2,495 per month",51 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/fc366aa9/van-ostadestraat,2024-12-07,1074 XA
Pararius,Rent,amsterdam,1096 DE Amsterdam (Omval/Overamstel),Flat Dijkmeerlaan,"€2,850 per month",87 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/dbd19b62/dijkmeerlaan,2024-12-07,1096 DE
Pararius,Rent,amsterdam,1076 LL Amsterdam (Stadionbuurt),Flat Amazonenstraat,"€2,750 per month",80 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/75b186c2/amazonenstraat,2024-12-07,1076 LL
Pararius,Rent,amsterdam,1054 LK Amsterdam (Overtoomse Sluis),Flat Overtoom,"€2,990 per month",105 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/a8ab0a02/overtoom,2024-12-07,1054 LK
Pararius,Rent,amsterdam,1071 BZ Amsterdam (Museumkwartier),Flat Pieter Cornelisz. Hooftstraat 42 1,"€2,650 per month",60 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/dbcc77fa/pieter-cornelisz-hooftstraat,2024-12-07,1071 BZ
Pararius,Rent,amsterdam,1054 TD Amsterdam (Overtoomse Sluis),Flat J.J. Cremerstraat 6 2,"€2,650 per month",75 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/e9b18edc/j-j-cremerstraat,2024-12-07,1054 TD
Pararius,Rent,amsterdam,1051 BM Amsterdam (Staatsliedenbuurt),Studio Van Hogendorpstraat 127 O,"€1,990 per month",52 m²,2 rooms,Furnished,https://www.pararius.nl/studio-for-rent/amsterdam/42919ef0/van-hogendorpstraat,2024-12-07,1051 BM
