Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/294110ad/laurierstraat,Buy,amsterdam,1016 PM Amsterdam (Jordaan),Appartement Laurierstraat 26 H,1016 PM,975000,k.k.,103,m²,3,,52.37255184,4.88210075
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/335c6eec/oostzaanstraat,Buy,amsterdam,1013 WL Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),Appartement Oostzaanstraat 32,1013 WL,335000,k.k.,37,m²,2,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/89e1e7a6/niersstraat,Buy,amsterdam,1078 VL Amsterdam (Scheldebuurt),Appartement Niersstraat 28,1078 VL,775000,k.k.,87,m²,3,,52.34298508,4.89361499
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/2e0a8631/erich-salomonstraat,Buy,amsterdam,1087 EH Amsterdam (IJburg-West),Appartement Erich Salomonstraat 150,1087 EH,539000,k.k.,81,m²,3,,52.35729646,4.99650916
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/29a2dced/haparandaweg,Buy,amsterdam,1013 BD Amsterdam (Houthavens),Appartement Haparandaweg 826,1013 BD,270000,k.k.,26,m²,1,,52.39463934,4.87598657
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/d9c4688a/albert-cuypstraat,Buy,amsterdam,1072 CM Amsterdam (Oude Pijp),Appartement Albert Cuypstraat 59 1,1072 CM,750000,k.k.,88,m²,3,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/7999b191/ijburglaan,Buy,amsterdam,1087 JK Amsterdam (IJburg-West),Huis IJburglaan 980,1087 JK,1275000,k.k.,198,m²,7,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/28be8513/marga-klompelaan,Buy,amsterdam,1067 TX Amsterdam (Geuzenveld),Huis Marga Klompélaan 14,1067 TX,595000,k.k.,129,m²,5,,52.37878997,4.79172707
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/6656e8ba/kraaipanstraat,Buy,amsterdam,1091 PL Amsterdam (Transvaalbuurt),Huis Kraaipanstraat 34,1091 PL,1495000,k.k.,183,m²,9,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/7221f041/kraaipanstraat,Buy,amsterdam,1091 PL Amsterdam (Transvaalbuurt),Huis Kraaipanstraat 34,1091 PL,1495000,k.k.,183,m²,9,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/67c3249a/kadoelenweg,Buy,amsterdam,1035 NR Amsterdam (Kadoelen),Huis Kadoelenweg 288,1035 NR,850000,k.k.,123,m²,6,,52.41452803,4.90736349
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/7a3dc5b2/korte-prinsengracht,Buy,amsterdam,1013 GS Amsterdam (Haarlemmerbuurt),Huis Korte Prinsengracht 16 K,1013 GS,519000,v.o.n.,70,m²,4,,52.38172343,4.88910956
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/09e9eba4/bredeweg,Buy,amsterdam,1098 BR Amsterdam (Middenmeer),Huis Bredeweg 18,1098 BR,3500000,k.k.,385,m²,9,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/29f5fe8b/lange-vonder,Buy,amsterdam,1035 JX Amsterdam (Oostzanerwerf),Huis Lange Vonder 14,1035 JX,575000,k.k.,104,m²,5,,52.42425545,4.89275641
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/ea76e224/czaar-peterstraat,Buy,amsterdam,1018 PH Amsterdam (Oostelijke Eilanden/Kadijken),Huis Czaar Peterstraat 147 H,1018 PH,935000,k.k.,153,m²,7,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/7d885b00/hoekenes,Buy,amsterdam,1068 MT Amsterdam (Osdorp-Oost),Huis Hoekenes 26,1068 MT,1050000,k.k.,221,m²,8,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/2661418c/diopter,Buy,amsterdam,1025 MT Amsterdam (Elzenhagen),Huis Diopter 154,1025 MT,695000,k.k.,122,m²,5,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/1cf9af30/tegenhouderstraat,Buy,amsterdam,1033 PT Amsterdam (Tuindorp Oostzaan),Huis Tegenhouderstraat 30,1033 PT,595000,k.k.,106,m²,4,,,
