1097 ZW,52.3396371,4.94260068
1083 JR,52.3309575,4.88164535
1098 XA,52.35756393,4.94489806
1016 AH,52.36960686,4.88755657
1078 HE,52.3450254,4.89567266
1017 RX,52.36148029,4.8862759
1071 ZS,52.35639527,4.87418228
1077 KG,52.34756957,4.87634328
1012 RM,52.37041125,4.89050942
1018 WK,52.36275214,4.90787838
1066 LH,52.34195232,4.82667026
1072 VC,52.35362065,4.89282201
1015 TH,52.3754166,4.883204
1082 RC,52.33471541,4.87739208
1016 PL,52.37135872,4.87797297
1016 VX,52.37004225,4.87776354
1016 EJ,52.36837951,4.88490426
1013 NJ,52.38969982,4.88998369
1014 ZL,52.39275581,4.88230179
1071 JD,52.35520069,4.87145112
1017 KG,52.36435834,4.88495497
1054 DE,52.3641869,4.877388
1071 GN,52.35787896,4.87805468
1017 WV,52.35935924,4.90312813
1071 RW,52.35418937,4.88027681
1075 SL,52.35174107,4.85548588
1019 HJ,52.36921189,4.94149432
1035 BG,52.41833544,4.88720372
1052 LD,52.37458934,4.87363458
1012 CJ,52.37034932,4.89704284
1015 MN,52.37862208,4.88365226
1072 GL,52.35280943,4.89254278
1073 XZ,52.35695694,4.89626222
1015 DV,52.37982703,4.88746495
1091 SZ,52.35422176,4.91133945
1054 ES,52.36218054,4.88053167
1051 PA,52.38457177,4.86839247
1076 NZ,52.34492651,4.85903972
1075 HM,52.35232999,4.86619321
1078 NH,52.34541025,4.90226926
1013 HG,52.38306548,4.88443319
1016 GX,52.37338228,4.8833879
1077 CN,52.34772608,4.86804979
1012 VN,52.37179135,4.88957995
1104 PH,52.31662497,4.96843197
1017 XN,52.36057194,4.89799388
1054 GG,52.36209601,4.87624565
1057 GV,52.3701768,4.85999457
1076 DX,52.34495426,4.8533341
1108 DB,52.30944247,4.97913777
1075 XL,52.35482016,4.85501855
1054 ZC,52.36008696,4.86130226
1081 KR,52.33180266,4.85620411
1019 WK,52.37151439,4.94582493
1082 HG,52.32753549,4.87770083
1012 JE,52.37561575,4.89832874
1102 VB,52.31878851,4.94550654
1064 EJ,52.37310779,4.82810876
1016 DT,52.37298118,4.88540167
1078 LP,52.34476738,4.89861792
1016 AC,52.37246913,4.88811864
1016 HP,52.36985133,4.88308484
1087 VW,52.34966404,5.01482143
1019 PK,52.37803373,4.9339634
1071 LB,52.35656672,4.87740138
1017 TX,52.3614022,4.89388799
1019 NA,52.37741348,4.94722005
1071 HT,52.35604497,4.87021021
1012 SP,52.37709669,4.89427604
1013 BH,52.38428369,4.89173738
1071 WH,52.35191242,4.87968275
1083 JP,52.33137433,4.88163746
1016 HN,52.3705004,4.88314838
1096 HW,52.34469518,4.91465271
1019 SB,52.37835784,4.92768358
